data_pobrania,tytul,cena,link,aneks,czynsz,pietro,pokoje,lokalizacja,rok_budowy,ogrzewanie,kaucja,stan,powierzchnia,data_aktualizacji
2026-02-07 22:20,Przytulne mieszkanie przy Hali Stulecia,2100,https://www.otodom.pl/pl/oferta/przytulne-mieszkanie-przy-hali-stulecia-ID4rh7D,NIE,350,3,1,"ul. Zygmunta Wróblewskiego, Wrocław",brak,electrical,2500,do zamieszkania,20,2026-02-12
2026-02-07 22:20,Mieszkanie 3-pokojowe z chillout roomem | Możliwość wynajęcia biura,2999,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-z-chillout-roomem-mozliwosc-wynajecia-biura-ID4zYgv,NIE,860,0,3,"ul. Drukarska, Wrocław",brak,miejskie,brak,brak,51,2026-02-12
2026-02-07 22:20,Mieszkanie przy Parku Szczytnickim | Brak czynszu,2100,https://www.otodom.pl/pl/oferta/mieszkanie-przy-parku-szczytnickim-brak-czynszu-ID4zYgp,NIE,0,0,1,"al. Ignacego Jana Paderewskiego, Wrocław",brak,gazowe,brak,brak,35,2026-02-12
2026-02-07 22:20,Mieszkanie z balkonem | Ścisłe centrum Wrocławia,2200,https://www.otodom.pl/pl/oferta/mieszkanie-z-balkonem-scisle-centrum-wroclawia-ID4zYgg,NIE,650,3,1,"ul. Władysława Jagiełły, Wrocław",brak,miejskie,brak,brak,33,2026-02-12
2026-02-07 22:20,"2pok + kuchnia + balkon + parking, Tarnogaj, ul. Międzyleska",3200,https://www.otodom.pl/pl/oferta/2pok-kuchnia-balkon-parking-tarnogaj-ul-miedzyleska-ID4zRny,NIE,850,1,2,"ul. Międzyleska, Wrocław",2025,miejskie,4050,do zamieszkania,42,2026-02-12
2026-02-07 22:21,Piekna Kawalerka W Atal Towers -Sikorskiego,2500,https://www.otodom.pl/pl/oferta/piekna-kawalerka-w-atal-towers-sikorskiego-ID4zYcQ,NIE,550,6,1,"ul. gen. Władysława Sikorskiego, Wrocław",2017,miejskie,3100,to_completion,29,2026-02-12
2026-02-07 22:21,Przestronna Kawalerka mieszkanie przy ul. Duboisa,2450,https://www.otodom.pl/pl/oferta/przestronna-kawalerka-mieszkanie-przy-ul-duboisa-ID4zYcN,NIE,550,4,1,"ul. Stanisława Dubois, Wrocław",2015,miejskie,brak,to_completion,40,2026-02-12
2026-02-07 22:21,PetsFriendly | 2 pokoje | Balkon | 3200 zł za całość | OD ZARAZ,2500,https://www.otodom.pl/pl/oferta/petsfriendly-2-pokoje-balkon-3200-zl-za-calosc-od-zaraz-ID4zHa7,NIE,600,2,2,"ul. gen. Karola Kniaziewicza, Wrocław",brak,miejskie,3500,do zamieszkania,45,2026-02-12
2026-02-07 22:22,"Stylowe 2 pokoje | Zakładowa, Wrocław – zamieszkaj w prestiżowej ok...",2850,https://www.otodom.pl/pl/oferta/stylowe-2-pokoje-zakladowa-wroclaw-zamieszkaj-w-prestizowej-ok-ID4zYcy,NIE,0,1,2,"ul. Zakładowa, Wrocław",2018,miejskie,3500,do zamieszkania,40,2026-02-12
2026-02-07 22:22,"Ładna, zadbana kawalerka z osobną kuchnią! Miejsce postojowe.",2600,https://www.otodom.pl/pl/oferta/ladna-zadbana-kawalerka-z-osobna-kuchnia-miejsce-postojowe-ID4nsxM,NIE,550,6,1,"ul. Tadeusza Kościuszki, Wrocław",2022,miejskie,3150,do zamieszkania,30,2026-02-12
2026-02-07 22:23,Kawalerka / taras + ogródek / Atal Towers,2500,https://www.otodom.pl/pl/oferta/kawalerka-taras-ogrodek-atal-towers-ID4zYaK,NIE,780,4,1,"ul. gen. Władysława Sikorskiego, Wrocław",2018,miejskie,6000,brak,34.4,2026-02-12
2026-02-07 22:23,Bezczynszowe|duży ogród|po remoncie,3400,https://www.otodom.pl/pl/oferta/bezczynszowe-duzy-ogrod-po-remoncie-ID4zPhL,NIE,0,0,3,"ul. Krzemieniecka, Wrocław",brak,gazowe,4500,brak,50,2026-02-12
2026-02-07 22:24,"mieszkanie ul. Legnicka, 2 pokoje, osobna kuchnia, KLIMATYZACJA",2750,https://www.otodom.pl/pl/oferta/mieszkanie-ul-legnicka-2-pokoje-osobna-kuchnia-klimatyzacja-ID4zXeV,NIE,700,6,2,"ul. Głogowska, Wrocław",brak,miejskie,7000,do zamieszkania,40,2026-02-12
2026-02-07 22:24,Przytulna kawalerka na Sadybie,2600,https://www.otodom.pl/pl/oferta/przytulna-kawalerka-na-sadybie-ID4t2yF,NIE,0,3,1,"ul. Katalońska, Warszawa",brak,miejskie,2600,do zamieszkania,35,2026-02-12
2026-02-07 22:24,Przestronne | Jasne | Centrum | Balkon | Od zaraz,2299,https://www.otodom.pl/pl/oferta/przestronne-jasne-centrum-balkon-od-zaraz-ID4zY6N,NIE,750,2,2,"pl. marsz. Józefa Piłsudskiego, Wrocław",brak,brak,3000,brak,51.95,2026-02-12
2026-02-07 22:24,Przestronny apartament z oddzielną kuchnią,3450,https://www.otodom.pl/pl/oferta/przestronny-apartament-z-oddzielna-kuchnia-ID4zY6t,NIE,1200,2,3,"ul. gen. Kazimierza Pułaskiego, Wrocław",1992,miejskie,0,do zamieszkania,69.3,2026-02-12
2026-02-07 22:25,Wysoki standard | Sienkiewicza Residents,3600,https://www.otodom.pl/pl/oferta/wysoki-standard-sienkiewicza-residents-ID4zY5C,NIE,500,1,2,"ul. Henryka Sienkiewicza, Wrocław",2025,brak,4100,do zamieszkania,40,2026-02-12
2026-02-07 22:28,"Słoneczne, rozkładowe 3 pokoje z miejscem do parkowania, ok. Pl.Bema",2900,https://www.otodom.pl/pl/oferta/sloneczne-rozkladowe-3-pokoje-z-miejscem-do-parkowania-ok-pl-bema-ID4zXRF,NIE,1050,3,3,"ul. Nowowiejska, Wrocław",brak,miejskie,4000,do zamieszkania,51,2026-02-12
2026-02-07 22:28,2 pokoje / 54m2 / Balkon / Parking / ul. Zatorska,2500,https://www.otodom.pl/pl/oferta/2-pokoje-54m2-balkon-parking-ul-zatorska-ID4zXPp,NIE,750,1,3,"ul. Zatorska, Wrocław",brak,miejskie,4500,do zamieszkania,54.4,2026-02-12
2026-02-07 22:29,614/9296/OMW,3300,https://www.otodom.pl/pl/oferta/614-9296-omw-ID4zwjo,NIE,800,0,3,"al. Piastów, Wrocław",brak,miejskie,3300,do zamieszkania,65.6,2026-02-12
2026-02-07 22:46,Mieszkanie z klasą | Rynek | m.p,2600,https://www.otodom.pl/pl/oferta/mieszkanie-z-klasa-rynek-m-p-ID4zHVJ,NIE,820,4,1,"ul. Krawiecka, Wrocław",2006,miejskie,3000,brak,27,2026-02-12
2026-02-07 22:46,#ERROR!,3300,https://www.otodom.pl/pl/oferta/hit-w-pelni-rozkladowe-3-pokoje-olimpia-port-ID4zM83,NIE,0,3,3,"ul. Marca Polo, Wrocław",2018,kotłownia,4300,do zamieszkania,58,2026-02-12
2026-02-07 22:46,"Kawalerka, wysoki standard, samo centrum",2300,https://www.otodom.pl/pl/oferta/kawalerka-wysoki-standard-samo-centrum-ID4zR7C,NIE,600,2,1,"ul. Walońska, Wrocław",brak,brak,2300,brak,28,2026-02-12
2026-02-07 22:46,749875,3000,https://www.otodom.pl/pl/oferta/749875-ID4zF4l,NIE,1000,1,2,"ul. Przejazdowa, Wrocław",brak,miejskie,5000,do zamieszkania,63,2026-02-12
2026-02-07 22:49,2 pokoje | Nowe | Pierwszy Najem | Kozanów,2500,https://www.otodom.pl/pl/oferta/2-pokoje-nowe-pierwszy-najem-kozanow-ID4z4qs,NIE,0,4,2,"ul. Dokerska, Wrocław",1987,miejskie,2300,brak,50.5,2026-02-12
2026-02-07 22:49,3 pok | Apartament nad Odrą | Centrum| Atal Towers,4000,https://www.otodom.pl/pl/oferta/3-pok-apartament-nad-odra-centrum-atal-towers-ID4zI5r,NIE,1200,4,3,"ul. gen. Władysława Sikorskiego, Wrocław",2018,miejskie,5000,do zamieszkania,55,2026-02-12
2026-02-07 22:51,3 POK z balkonem | Promenady Zakładowa | Bezpośrednio,3669,https://www.otodom.pl/pl/oferta/3-pok-z-balkonem-promenady-zakladowa-bezposrednio-ID4zHWM,NIE,509,6,3,"ul. Zakładowa, Wrocław",2019,miejskie,4586,do zamieszkania,61.1,2026-02-12
2026-02-07 22:52,Mieszkanie na wynajem w cichej i spokojnej okolicy,3800,https://www.otodom.pl/pl/oferta/mieszkanie-na-wynajem-w-cichej-i-spokojnej-okolicy-ID4zVJS,NIE,1100,3,4,"ul. Tadeusza Mikulskiego, Wrocław",brak,inne,brak,do zamieszkania,98,2026-02-12
2026-02-07 22:55,3-pok| Klima| Komórka| Parking | Kurkowa,3500,https://www.otodom.pl/pl/oferta/3-pok-klima-komorka-parking-kurkowa-ID4qFrx,NIE,1100,7,3,"ul. Kurkowa, Wrocław",2022,miejskie,4800,brak,61,2026-02-12
2026-02-07 22:55,Mieszkanie 2 pokoje | Wysoki Standard | Ul.Ołbińska |Wrocław| Nadodrze,2600,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-wysoki-standard-ul-olbinska-wroclaw-nadodrze-ID4zVzJ,NIE,800,0,2,"ul. Ołbińska, Wrocław",brak,brak,4000,do zamieszkania,37,2026-02-12
2026-02-07 23:10,"Pierwszy najem, M. Postojowe, Browary Wrocławskie",5000,https://www.otodom.pl/pl/oferta/pierwszy-najem-m-postojowe-browary-wroclawskie-ID4zMAr,NIE,1300,3,4,"ul. Jedności Narodowej, Wrocław",2025,miejskie,brak,do zamieszkania,71,2026-02-12
2026-02-07 22:27,"Od zaraz, 2 pokoje, winda",2399,https://www.otodom.pl/pl/oferta/od-zaraz-2-pokoje-winda-ID4zXWP,TAK,500,10,2,"ul. Zemska, Wrocław",1980,miejskie,3100,do zamieszkania,33,2026-02-13
2026-02-07 23:02,PL/UA Księcia Witolda | Apartament z klimatyzacją | Od Zaraz | Centrum,2599,https://www.otodom.pl/pl/oferta/pl-ua-ksiecia-witolda-apartament-z-klimatyzacja-od-zaraz-centrum-ID4zVkA,TAK,851,5,1,"ul. Księcia Witolda, Wrocław",brak,miejskie,3500,do zamieszkania,35,2026-02-13
2026-02-07 23:15,Mieszkanie 50m2 Olimpia Port-wynajem,3250,https://www.otodom.pl/pl/oferta/mieszkanie-50m2-olimpia-port-wynajem-ID3Jy56,NIE,1000,3,2,"ul. Jamesa Cooka, Wrocław",2018,miejskie,4000,do zamieszkania,50,2026-02-13
2026-02-07 23:22,2 -pok.| Po remoncie| Piwnica| Brochów,2350,https://www.otodom.pl/pl/oferta/2-pok-po-remoncie-piwnica-brochow-ID4sPz3,NIE,900,0,2,"ul. Centralna, Wrocław",1920,gazowe,3200,do zamieszkania,39,2026-02-13
2026-02-07 23:22,Kawalerka| Wysoki standard| Balkon| Kępa,2300,https://www.otodom.pl/pl/oferta/kawalerka-wysoki-standard-balkon-kepa-ID4tJhA,NIE,750,1,1,"ul. Zyndrama z Maszkowic, Wrocław",2019,miejskie,3100,do zamieszkania,29,2026-02-13
2026-02-07 23:22,2pok | Nowe | Klima | Quorum | Sikorskiego,3300,https://www.otodom.pl/pl/oferta/2pok-nowe-klima-quorum-sikorskiego-ID4yIFM,TAK,710,7,2,"ul. gen. Władysława Sikorskiego, Wrocław",2024,miejskie,4400,brak,46,2026-02-13
2026-02-07 23:23,3-pok| Przyjazne zwierzakom| Taras | Obornicka,2500,https://www.otodom.pl/pl/oferta/3-pok-przyjazne-zwierzakom-taras-obornicka-ID4yKUY,NIE,1500,5,3,"ul. Obornicka, Wrocław",brak,miejskie,4000,brak,71,2026-02-13
2026-02-07 23:23,2-pok | Parking | Komórka | Klima | Port Popowice,3000,https://www.otodom.pl/pl/oferta/2-pok-parking-komorka-klima-port-popowice-ID4zpMy,TAK,850,8,2,"ul. Białowieska, Wrocław",2021,miejskie,4150,brak,42.22,2026-02-13
2026-02-07 23:38,Mieszkanie po remoncie 32 m2 w Śródmieściu - Plac Grunwaldzki,2900,https://www.otodom.pl/pl/oferta/mieszkanie-po-remoncie-32-m2-w-srodmiesciu-plac-grunwaldzki-ID4zP5E,TAK,0,1,2,"ul. Marii Curie-Skłodowskiej, Wrocław",brak,gazowe,3400,do zamieszkania,32,2026-02-13
2026-02-07 23:55,Słoneczne mieszkanie z balkonem na plac,3600,https://www.otodom.pl/pl/oferta/sloneczne-mieszkanie-z-balkonem-na-plac-ID4zTJV,NIE,1000,2,3,Wrocław,1940,gazowe,5000,do zamieszkania,78,2026-02-13
2026-02-07 23:58,Mieszkanie w sercu Wrocławia (3 pok) / Three-room apartment for rent,3000,https://www.otodom.pl/pl/oferta/mieszkanie-w-sercu-wroclawia-3-pok-three-room-apartment-for-rent-ID4zTvD,NIE,1090,3,3,"ul. Lucjana Siemieńskiego, Wrocław",brak,miejskie,4000,do zamieszkania,70,2026-02-13
2026-02-08 00:04,BEZ POŚREDNIKÓW/ Wrocław/Krzyki/91m2/Zaolziańska/ 3pok.+garaż w cenie,3000,https://www.otodom.pl/pl/oferta/bez-posrednikow-wroclaw-krzyki-91m2-zaolzianska-3pok-garaz-w-cenie-ID4zT13,NIE,1712,4,3,"ul. Zaolziańska, Wrocław",brak,miejskie,5000,do zamieszkania,91,2026-02-13
2026-02-08 00:06,Browary Wrocławskie/Apartament/Taras,9400,https://www.otodom.pl/pl/oferta/browary-wroclawskie-apartament-taras-ID4zNOX,NIE,2500,10,3,"ul. Jedności Narodowej, Wrocław",2023,miejskie,brak,do zamieszkania,100,2026-02-13
2026-02-08 00:07,Apartament na Krzykach we Wrocławiu do WYNAJĘCIA,5800,https://www.otodom.pl/pl/oferta/apartament-na-krzykach-we-wroclawiu-do-wynajecia-ID4zSSx,TAK,1400,1,3,"ul. Drukarska, Wrocław",2023,miejskie,brak,do zamieszkania,67.62,2026-02-13
2026-02-08 00:10,"Apartament LOFT Angel City, Siłownia i SPA, 2 x garaż",4000,https://www.otodom.pl/pl/oferta/apartament-loft-angel-city-silownia-i-spa-2-x-garaz-ID4zKkP,TAK,1500,1,2,"ul. Walońska, Wrocław",2022,miejskie,6000,do zamieszkania,57,2026-02-13
2026-02-08 00:12,Dwupokojowe mieszkanie z balkonem i oddzielną kuchnią,2500,https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-z-balkonem-i-oddzielna-kuchnia-ID4zSuu,NIE,685,0,2,"ul. Hermanowska, Wrocław",2018,miejskie,3500,do zamieszkania,49.81,2026-02-13
2026-02-08 00:28,Mieszkanie w centrum wolne od zaraz,3500,https://www.otodom.pl/pl/oferta/mieszkanie-w-centrum-wolne-od-zaraz-ID4tuj4,TAK,500,5,2,Wrocław,brak,brak,3500,do zamieszkania,47.5,2026-02-13
2026-02-08 00:33,"4 pokoje z ogrodem 108 m2,Biskupin, cisza i spokój",5000,https://www.otodom.pl/pl/oferta/4-pokoje-z-ogrodem-108-m2-biskupin-cisza-i-spokoj-ID4svwv,NIE,0,0,4,Wrocław,brak,gazowe,5000,do zamieszkania,108,2026-02-13
2026-02-08 00:36,"3pok., International School, garaż, Krzyki, Racławicka, Wichrowa",5000,https://www.otodom.pl/pl/oferta/3pok-international-school-garaz-krzyki-raclawicka-wichrowa-ID4zIPs,TAK,805,0,3,"ul. Racławicka, Wrocław",2021,miejskie,6000,do zamieszkania,66.41,2026-02-13
2026-02-08 00:49,Wysoki standard-Garaż-Klimatyzacja-2Balkony,3100,https://www.otodom.pl/pl/oferta/wysoki-standard-garaz-klimatyzacja-2balkony-ID4zPOC,NIE,1100,1,3,"ul. Chabrowa, Wysoka",2007,miejskie,5000,do zamieszkania,64,2026-02-13
2026-02-08 00:55,Osobna kuchnia | Winda | Rozkład | Hynka,1900,https://www.otodom.pl/pl/oferta/osobna-kuchnia-winda-rozklad-hynka-ID4r6hZ,NIE,740,3,1,"ul. Franciszka Hynka, Wrocław",brak,miejskie,2640,brak,34.3,2026-02-13
2026-02-08 00:55,Wysoki standard | Zieleń | Balkon | parking,3800,https://www.otodom.pl/pl/oferta/wysoki-standard-zielen-balkon-parking-ID4zJLA,TAK,1000,1,3,"ul. ks. Jana Dzierżonia, Wrocław",2015,miejskie,8000,do zamieszkania,75,2026-02-13
2026-02-08 00:57,Mieszkanie 3-pok | Parking | Rozkład | Braniborska,3500,https://www.otodom.pl/pl/oferta/mieszkanie-3-pok-parking-rozklad-braniborska-ID4sxJc,NIE,1000,5,3,"ul. Braniborska, Wrocław",2021,miejskie,5550,brak,50,2026-02-13
2026-02-08 01:04,Mieszkanie do wynajęcia Olimpia Port - 50 m2,3250,https://www.otodom.pl/pl/oferta/mieszkanie-do-wynajecia-olimpia-port-50-m2-ID45ioD,NIE,1000,1,2,"ul. Ferdynanda Magellana, Wrocław",2018,miejskie,4000,do zamieszkania,55,2026-02-13
2026-02-08 01:05,"Racławicka, apartament z garażem i ochroną",4500,https://www.otodom.pl/pl/oferta/raclawicka-apartament-z-garazem-i-ochrona-ID4zrkU,NIE,2000,1,3,"ul. Racławicka, Wrocław",brak,miejskie,6500,do zamieszkania,91,2026-02-13
2026-02-08 01:09,Trzypokojowe mieszkanie z balkonem w Wrocławiu,3500,https://www.otodom.pl/pl/oferta/trzypokojowe-mieszkanie-z-balkonem-w-wroclawiu-ID4ztyn,NIE,600,5,3,Wrocław,brak,brak,3500,brak,50,2026-02-13
2026-02-08 01:12,"Mieszkanie 49m2, Promenady Wrocławskie, Wrocław",2900,https://www.otodom.pl/pl/oferta/mieszkanie-49m2-promenady-wroclawskie-wroclaw-ID2OeRb,NIE,700,2,2,"ul. Zakładowa, Wrocław",2015,miejskie,3500,do zamieszkania,49,2026-02-13
2026-02-08 01:22,Słoneczne 3pokoje na Osiedlu Przyjaźni na Krzykach,2600,https://www.otodom.pl/pl/oferta/sloneczne-3pokoje-na-osiedlu-przyjazni-na-krzykach-ID4zMOF,TAK,1030,2,3,"ul. Krzycka, Wrocław",1980,miejskie,2600,do zamieszkania,58,2026-02-13
2026-02-08 01:22,"Dwupokojowe, Legnicka/Głogowska, 44mkw, 2750zł całość",2100,https://www.otodom.pl/pl/oferta/dwupokojowe-legnicka-glogowska-44mkw-2750zl-calosc-ID4zpuC,NIE,500,9,2,Wrocław,brak,miejskie,2500,do zamieszkania,44,2026-02-13
2026-02-08 01:22,Atrakcyjne mieszkanie do wynajmu,2600,https://www.otodom.pl/pl/oferta/atrakcyjne-mieszkanie-do-wynajmu-ID4zdUm,TAK,750,2,2,"ul. Tomaszowska, Wrocław",brak,brak,2600,do zamieszkania,51,2026-02-13
2026-02-08 01:22,Do wynajęcia 2 pokojowe w domu jednorodzinnym,2200,https://www.otodom.pl/pl/oferta/do-wynajecia-2-pokojowe-w-domu-jednorodzinnym-ID4yB2O,NIE,0,1,2,"al. Jana Kasprowicza, Wrocław",1987,gazowe,brak,do zamieszkania,47,2026-02-13
2026-02-08 01:23,3-pok | 3900 za całość | Od Zaraz | Pets Friendly | Centrum | Parking,3000,https://www.otodom.pl/pl/oferta/3-pok-3900-za-calosc-od-zaraz-pets-friendly-centrum-parking-ID4zHxx,TAK,750,2,3,"ul. gen. Romualda Traugutta, Wrocław",brak,miejskie,3000,do zamieszkania,50,2026-02-13
2026-02-08 01:23,3 Oddzielne Pok | Komórka Lokatorska | Balkon | Pets Friendly,3200,https://www.otodom.pl/pl/oferta/3-oddzielne-pok-komorka-lokatorska-balkon-pets-friendly-ID4zHvL,NIE,1000,4,3,"ul. Szybowcowa, Wrocław",brak,miejskie,brak,do zamieszkania,60,2026-02-13
2026-02-08 01:23,Pierwszy najem I miejsce postojowe I wyposażone,2300,https://www.otodom.pl/pl/oferta/pierwszy-najem-i-miejsce-postojowe-i-wyposazone-ID4zp6I,NIE,550,0,1,"gen. Antoniego Madalińskiego, Wrocław",2025,miejskie,3000,do zamieszkania,32,2026-02-13
2026-02-08 01:23,Od zaraz - Ogródek | Garaż | Komórka | Balkon | 75 m2,3999,https://www.otodom.pl/pl/oferta/od-zaraz-ogrodek-garaz-komorka-balkon-75-m2-ID4zGPs,NIE,1099,0,3,"ul. Kawalerzystów, Wrocław",brak,miejskie,brak,do zamieszkania,75,2026-02-13
2026-02-08 01:23,"Wojszyce/Ołtaszyn-Orawska,2pok,loggia9m2-południe,1piętro,garaż,2025r.",2600,https://www.otodom.pl/pl/oferta/wojszyce-oltaszyn-orawska-2pok-loggia9m2-poludnie-1pietro-garaz-2025r-ID4zoqH,TAK,668,1,2,"ul. Orawska, Wrocław",2025,kotłownia,3500,do zamieszkania,40.73,2026-02-13
2026-02-08 01:24,"2 pokoje z klimatyzacją | 49,83 m2 | Garaż",2700,https://www.otodom.pl/pl/oferta/2-pokoje-z-klimatyzacja-49-83-m2-garaz-ID4zMLi,NIE,680,3,2,"ul. Zabrodzka, Wrocław",2004,miejskie,3500,do zamieszkania,49.83,2026-02-13
2026-02-08 01:24,Elegancka kawalerka w sercu Wrocławia - centrum | pierwszy najem,2600,https://www.otodom.pl/pl/oferta/elegancka-kawalerka-w-sercu-wroclawia-centrum-pierwszy-najem-ID4zMHN,TAK,400,2,1,"ul. Prosta, Wrocław",brak,miejskie,3000,do zamieszkania,23,2026-02-13
2026-02-08 01:25,Nowoczesne 2-pokojowe mieszkanie | Port Popowice | Wysoki standard,3000,https://www.otodom.pl/pl/oferta/nowoczesne-2-pokojowe-mieszkanie-port-popowice-wysoki-standard-ID4zME6,TAK,650,3,2,"ul. Białowieska, Wrocław",2023,miejskie,3900,brak,43,2026-02-13
2026-02-08 01:25,2 pokoje | Centrum | Balkon | Garaż w cenie | Po remoncie | Winda,3700,https://www.otodom.pl/pl/oferta/2-pokoje-centrum-balkon-garaz-w-cenie-po-remoncie-winda-ID4zMzE,NIE,750,2,2,"ul. gen. Jana Henryka Dąbrowskiego, Wrocław",2014,miejskie,3700,do zamieszkania,43.4,2026-02-13
2026-02-08 01:25,Wysokiej klasy 2-pokojowy apartament na Kępie,4950,https://www.otodom.pl/pl/oferta/wysokiej-klasy-2-pokojowy-apartament-na-kepie-ID4zMyd,NIE,1200,6,2,Wrocław,2022,miejskie,brak,do zamieszkania,63.09,2026-02-13
2026-02-08 01:25,"W Rynku, przestronne, eleganckie, duże okna",3500,https://www.otodom.pl/pl/oferta/w-rynku-przestronne-eleganckie-duze-okna-ID4zMua,NIE,1000,1,2,"ul. Świdnicka, Wrocław",brak,miejskie,4800,do zamieszkania,60.52,2026-02-13
2026-02-08 01:26,Ovo Modern Studio For Rent,2600,https://www.otodom.pl/pl/oferta/ovo-modern-studio-for-rent-ID4zMig,TAK,0,5,1,"ul. Podwale, Wrocław",2017,miejskie,3500,do zamieszkania,25,2026-02-13
2026-02-08 01:26,Nowoczesna Kawalerka z osobnym wejściem OD ZARAZ,1900,https://www.otodom.pl/pl/oferta/nowoczesna-kawalerka-z-osobnym-wejsciem-od-zaraz-ID4zMhf,NIE,0,0,1,"ul. Strachocińska, Wrocław",2001,miejskie,2500,do zamieszkania,22,2026-02-13
2026-02-08 01:26,"Słoneczne mieszkanie, 2pok.-blisko lotniska, AOW",2750,https://www.otodom.pl/pl/oferta/sloneczne-mieszkanie-2pok-blisko-lotniska-aow-ID4zMcQ,NIE,780,2,2,Wrocław,2018,brak,5500,do zamieszkania,51,2026-02-13
2026-02-08 01:27,Pl/UA/RU/ Kawalerka / Walonska / Angel City / SPA,3100,https://www.otodom.pl/pl/oferta/pl-ua-ru-kawalerka-walonska-angel-city-spa-ID4zMcI,NIE,750,brak,1,"ul. Walońska, Wrocław",brak,miejskie,brak,do zamieszkania,30,2026-02-13
2026-02-08 08:36,"Kawalerka z balkonem i siłownią, ul. Braniborska",2500,https://www.otodom.pl/pl/oferta/kawalerka-z-balkonem-i-silownia-ul-braniborska-ID4sLK1,NIE,700,4,1,"ul. Braniborska, Wrocław",2023,miejskie,5000,do zamieszkania,36.3,2026-02-13
2026-02-08 08:37,Świetny stan mieszkania w świetnej lokalizacji,2950,https://www.otodom.pl/pl/oferta/swietny-stan-mieszkania-w-swietnej-lokalizacji-ID4zSdm,TAK,400,0,1,"ul. marsz. Józefa Piłsudskiego, Wrocław",1958,miejskie,2500,do zamieszkania,19.4,2026-02-13
2026-02-08 08:50,2 pok. Olimpia Port,2700,https://www.otodom.pl/pl/oferta/2-pok-olimpia-port-ID4uJMB,TAK,800,1,2,"ul. Krzysztofa Kolumba, Wrocław",brak,kotłownia,3500,do zamieszkania,43,2026-02-13
2026-02-09 09:45,"Do wynajęcia 2-pokojowe mieszkanie | 47 m² | Wrocław, ul. Gazowa",3500,https://www.otodom.pl/pl/oferta/do-wynajecia-2-pokojowe-mieszkanie-47-m-wroclaw-ul-gazowa-ID4zOMx,TAK,700,1,2,"ul. Gazowa, Wrocław",2019,miejskie,4500,do zamieszkania,47,2026-02-13
2026-02-10 17:28,2 Oddzielne Pokoje | Pets Friendly | Bezpośrednio | Coworking,2794,https://www.otodom.pl/pl/oferta/2-oddzielne-pokoje-pets-friendly-bezposrednio-coworking-ID4zSHK,NIE,706,1,2,Wrocław,brak,miejskie,brak,do zamieszkania,34.92,2026-02-13
2026-02-12 09:30,"Przytulne, ciche i słoneczne mieszkanie w samym centrum Wrocławia",2100,https://www.otodom.pl/pl/oferta/przytulne-ciche-i-sloneczne-mieszkanie-w-samym-centrum-wroclawia-ID4zSct,NIE,700,1,2,"ul. Tadeusza Kościuszki, Wrocław",brak,miejskie,2500,do zamieszkania,40,2026-02-13
2026-02-07 21:15,2pok | Pierwszy najem | Internet w cenie | Parking,3000,https://www.otodom.pl/pl/oferta/2pok-pierwszy-najem-internet-w-cenie-parking-ID4A0rb,TAK,700,8,2,"ul. Tadeusza Zielińskiego, Wrocław",brak,miejskie,4500,do zamieszkania,37,2026-02-13
2026-02-07 21:16,"Mieszkanie 2-pokojowe, Legnicka Residence, Siłownia",2999,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-legnicka-residence-silownia-ID4zUly,TAK,900,7,2,"ul. Braniborska, Wrocław",2024,miejskie,4000,do zamieszkania,36.5,2026-02-13
2026-02-07 21:37,"ZAKŁADOWA, 51 m2, 2 pokoje + kuchnia osobno, klimatyzacja 2x",3300,https://www.otodom.pl/pl/oferta/zakladowa-51-m2-2-pokoje-kuchnia-osobno-klimatyzacja-2x-ID4zJgS,NIE,505,4,2,"ul. Zakładowa, Wrocław",2017,miejskie,3800,do zamieszkania,51,2026-02-13
2026-02-07 21:43,4-pokojowe mieszkanie Balkon+Piwnica-Strzegomska,4100,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-balkon-piwnica-strzegomska-ID4zWiM,NIE,1100,1,4,"ul. Strzegomska, Wrocław",1980,miejskie,5300,do zamieszkania,65,2026-02-13
2026-02-07 21:54,Mieszkanie po generalnym remoncie,3000,https://www.otodom.pl/pl/oferta/mieszkanie-po-generalnym-remoncie-ID4zZkH,NIE,250,0,3,"ul. Spółdzielcza, Wrocław",1945,gazowe,3000,do zamieszkania,48,2026-02-13
2026-02-07 22:01,"Pobożnego - kawalerka z antresolą, BLISKO CENTRUM",2100,https://www.otodom.pl/pl/oferta/poboznego-kawalerka-z-antresola-blisko-centrum-ID4zMmI,TAK,500,0,1,"ul. Henryka Pobożnego, Wrocław",brak,gazowe,3100,do zamieszkania,20,2026-02-13
2026-02-07 22:04,2 pokoje | idealny dla pary | miejsce postojowe,3200,https://www.otodom.pl/pl/oferta/2-pokoje-idealny-dla-pary-miejsce-postojowe-ID4zYVQ,NIE,589,6,2,Wrocław,brak,brak,3200,do zamieszkania,43,2026-02-13
2026-02-07 22:04,"Komfortowe 2-pokojowe mieszkanie 55 m² na wynajem Gądów Mały, Wrocław",2790,https://www.otodom.pl/pl/oferta/komfortowe-2-pokojowe-mieszkanie-55-m-na-wynajem-gadow-maly-wroclaw-ID4zYWn,TAK,990,0,2,"ul. Skrzydlata, Wrocław",2010,miejskie,3000,do zamieszkania,55,2026-02-13
